"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043209","GO:0043209","myelin sheath","54/933","213/23436",2.06676087632015e-28,1.26485765630793e-25,7.28805151123423e-26,"12858/11950/12313/12709/13807/21672/11966/12540/22190/18648/18738/17448/12315/17449/12330/22333/11429/56370/22143/57440/14873/11947/16412/227197/14645/11931/20910/20614/17957/269523/18762/14688/22223/11461/14086/11674/11739/14681/18746/18195/226180/13627/140559/17967/23969/232975/67300/22628/11964/12805/22153/11465/268373/22142",54
"GO:0150034","GO:0150034","distal axon","65/933","369/23436",2.74540338180775e-24,8.40093434833172e-22,4.84057964687156e-22,"12313/109552/13807/12725/11789/11951/76709/330814/11972/17756/21858/17762/12315/19052/18472/22627/16593/73340/51789/11820/14718/11302/19275/14645/56177/20614/18645/15572/140500/52822/11461/14086/109648/18479/20866/382253/234267/19339/50876/12424/12669/14225/76499/14800/66860/17967/23969/232975/26431/18619/16485/12569/18751/18212/12631/19229/74342/22152/11465/16531/229521/14415/18951/494448/93699",65
"GO:0098984","GO:0098984","neuron to neuron synapse","69/933","418/23436",5.10393860795611e-24,1.04120347602305e-21,5.99936643391332e-22,"26395/13690/12387/26556/330814/17756/17762/11540/19052/67252/52882/13829/22631/20273/13823/12322/12794/108100/19085/17754/13821/20404/18578/72685/12345/19744/18762/11518/11461/19277/11941/18479/18481/382253/54725/12669/216831/14800/18195/18717/66860/20979/211134/56013/75608/23969/104418/50849/217692/19290/76808/230863/18619/66259/14432/11840/12569/246317/64011/18212/18521/12323/77531/19229/26413/66673/240057/229521/19122",69
"GO:0014069","GO:0014069","postsynaptic density","65/933","390/23436",6.40874292257795e-23,9.80537667154426e-21,5.64981283964109e-21,"26395/13690/12387/26556/330814/17756/17762/11540/19052/67252/52882/13829/22631/20273/13823/12322/12794/108100/17754/13821/18578/72685/12345/19744/18762/11518/11461/19277/11941/18479/18481/382253/54725/12669/216831/14800/18195/18717/66860/211134/56013/75608/23969/104418/50849/217692/19290/76808/230863/66259/14432/11840/12569/246317/64011/18212/18521/12323/77531/19229/26413/66673/240057/229521/19122",65
"GO:0032279","GO:0032279","asymmetric synapse","65/933","393/23436",9.86119266500161e-23,1.2070099821962e-20,6.95473587952745e-21,"26395/13690/12387/26556/330814/17756/17762/11540/19052/67252/52882/13829/22631/20273/13823/12322/12794/108100/17754/13821/18578/72685/12345/19744/18762/11518/11461/19277/11941/18479/18481/382253/54725/12669/216831/14800/18195/18717/66860/211134/56013/75608/23969/104418/50849/217692/19290/76808/230863/66259/14432/11840/12569/246317/64011/18212/18521/12323/77531/19229/26413/66673/240057/229521/19122",65
"GO:0099572","GO:0099572","postsynaptic specialization","67/933","429/23436",5.65100453158621e-22,5.76402462221794e-20,3.32120441768663e-20,"19158/26395/13690/12387/26556/330814/17756/17762/11540/19052/67252/52882/13829/22631/20273/13823/12322/12794/108100/17754/13821/18578/72685/12345/19744/18762/11518/11461/19277/11941/18479/18481/382253/54725/12669/216831/14800/18195/18717/66860/211134/56013/75608/23969/104418/50849/217692/19290/76808/230863/66259/14432/11840/12569/246317/64011/18212/18521/12323/77531/19229/74342/26413/66673/240057/229521/19122",67
"GO:0044309","GO:0044309","neuron spine","41/933","192/23436",6.7135708044428e-19,5.86957904616999e-17,3.38202439020803e-17,"20370/19088/109552/19047/18747/76709/12540/26556/12330/11418/217166/52882/54393/12322/110355/12794/108100/16412/329165/19055/18578/12345/15444/11518/19277/97387/11784/17999/216831/14800/211134/232975/217692/12569/64011/18212/12631/19229/19049/229521/64009",41
"GO:0043197","GO:0043197","dendritic spine","40/933","186/23436",1.3801443891398e-18,1.05581045769195e-16,6.08353118897149e-17,"20370/19088/109552/19047/18747/76709/12540/12330/11418/217166/52882/54393/12322/110355/12794/108100/16412/329165/19055/18578/12345/15444/11518/19277/97387/11784/17999/216831/14800/211134/232975/217692/12569/64011/18212/12631/19229/19049/229521/64009",40
"GO:0045211","GO:0045211","postsynaptic membrane","54/933","370/23436",1.30629856879747e-16,8.88283026782282e-15,5.11824585435267e-15,"19158/22342/12725/12387/26556/67979/260297/11540/12330/50932/52882/72393/20273/224938/54393/12322/12794/16412/14658/18196/14400/19277/11941/107528/54725/29873/12669/14800/66860/269060/211134/56013/17967/208922/13138/23969/72296/50849/217692/230863/66259/16485/11840/246317/16500/64011/12805/18212/77531/18213/74342/16531/66673/64009",54
"GO:0030426","GO:0030426","growth cone","38/933","203/23436",1.30795825721786e-15,8.0047045341733e-14,4.61227385439982e-14,"12313/13807/11789/76709/330814/17756/21858/17762/12315/18472/22627/16593/73340/51789/11820/11302/56177/20614/15572/140500/52822/14086/18479/20866/382253/234267/50876/76499/14800/17967/12569/18212/12631/19229/74342/22152/494448/93699",38
"GO:0030427","GO:0030427","site of polarized growth","38/933","208/23436",2.99759562312571e-15,1.66775320122994e-13,9.60951706935038e-14,"12313/13807/11789/76709/330814/17756/21858/17762/12315/18472/22627/16593/73340/51789/11820/11302/56177/20614/15572/140500/52822/14086/18479/20866/382253/234267/50876/76499/14800/17967/12569/18212/12631/19229/74342/22152/494448/93699",38
"GO:0030133","GO:0030133","transport vesicle","48/933","324/23436",3.67106965065764e-15,1.8722455218354e-13,1.07877923944764e-13,"13002/12313/20527/12725/11972/56398/12315/22333/19325/94090/20972/11820/66237/54393/20980/58244/68365/80976/20614/14683/20404/18578/67898/100226/67397/11784/19346/19259/19339/54725/245860/14800/20979/64051/56807/18619/67300/59021/74325/216549/64011/72003/15893/20661/229521/18951/19326/19349",48
"GO:0070382","GO:0070382","exocytic vesicle","41/933","247/23436",7.53081220189978e-15,3.5452746673559e-13,2.0427709211631e-13,"13002/12313/20527/12725/11972/12315/22333/19325/94090/20972/11820/66237/54393/20980/58244/68365/80976/20614/20404/18578/100226/11784/19346/19259/19339/54725/245860/14800/20979/64051/56807/18619/67300/59021/74325/72003/15893/229521/18951/19326/19349",41
"GO:0008021","GO:0008021","synaptic vesicle","39/933","227/23436",1.07121662185426e-14,4.68274694696289e-13,2.69817720542237e-13,"13002/12313/20527/12725/11972/12315/22333/19325/94090/20972/11820/66237/54393/20980/58244/68365/20614/20404/18578/100226/11784/19259/19339/54725/245860/14800/20979/64051/56807/18619/67300/59021/74325/72003/15893/229521/18951/19326/19349",39
"GO:0031252","GO:0031252","cell leading edge","50/933","380/23436",1.13551832903238e-13,4.63291478245212e-12,2.66946414193578e-12,"19158/11789/24068/11966/76709/12540/12387/17756/57138/17762/67972/11540/18472/22631/11820/13823/54393/16412/329165/228359/20614/14683/23897/18720/16911/12345/15444/18762/52822/14086/57436/18479/382253/13191/14457/216831/76499/193385/13627/56013/66797/13138/23969/104418/11840/16500/12631/19229/22152/57028",50
"GO:0030672","GO:0030672","synaptic vesicle membrane","26/933","111/23436",1.74376765273489e-13,6.27756354984561e-12,3.6171031805956e-12,"13002/12313/20527/12725/12315/19325/20972/66237/20980/58244/68365/20404/100226/19339/14800/20979/64051/56807/67300/59021/74325/72003/15893/229521/19326/19349",26
"GO:0099501","GO:0099501","exocytic vesicle membrane","26/933","111/23436",1.74376765273489e-13,6.27756354984561e-12,3.6171031805956e-12,"13002/12313/20527/12725/12315/19325/20972/66237/20980/58244/68365/20404/100226/19339/14800/20979/64051/56807/67300/59021/74325/72003/15893/229521/19326/19349",26
"GO:0098685","GO:0098685","Schaffer collateral - CA1 synapse","26/933","113/23436",2.73398254044756e-13,9.2955406375217e-12,5.35604766695867e-12,"12540/12387/19878/54393/12322/108100/16412/19085/18645/19055/20404/12345/18762/11461/11784/54725/12669/19058/14800/226180/217480/17967/104418/77531/11465/229521",26
"GO:0030658","GO:0030658","transport vesicle membrane","29/933","142/23436",3.05852504165371e-13,9.85167013416879e-12,5.67648691941271e-12,"13002/12313/20527/12725/12315/19325/20972/66237/20980/58244/68365/20404/67898/100226/19339/14800/20979/64051/56807/67300/59021/74325/216549/64011/72003/15893/229521/19326/19349",29
"GO:0032839","GO:0032839","dendrite cytoplasm","13/933","27/23436",6.94354942815174e-12,2.12472612501443e-10,1.22425739917412e-10,"26395/17756/12330/26419/12322/108100/15444/57436/382253/76192/26398/14800/26413",13
"GO:0044306","GO:0044306","neuron projection terminus","33/933","205/23436",7.67538921512406e-12,2.23682771412187e-10,1.28884981807848e-10,"109552/12725/11789/76709/11972/19052/14718/108100/19275/14645/18645/22223/11461/109648/19339/12424/12669/14225/14800/66860/20979/23969/232975/26431/18619/16485/18751/18212/11465/16531/229521/14415/18951",33
"GO:0120111","GO:0120111","neuron projection cytoplasm","15/933","41/23436",2.15267342732166e-11,5.98834607964025e-10,3.45045740742946e-10,"26395/19385/17756/12330/26419/12322/108100/15444/13426/57436/382253/76192/26398/14800/26413",15
"GO:0098563","GO:0098563","intrinsic component of synaptic vesicle membrane","18/933","64/23436",3.43057059730341e-11,9.12830089369429e-10,5.25968489746747e-10,"13002/12725/19325/20972/66237/20980/58244/68365/100226/19339/20979/64051/56807/59021/72003/229521/19326/19349",18
"GO:0043198","GO:0043198","dendritic shaft","18/933","67/23436",7.96891504762214e-11,2.03207333714364e-09,1.17087128989185e-09,"20370/19088/76709/12387/26556/17756/57138/52882/319984/54393/110355/12794/108100/17754/14800/18195/211134/240057",18
"GO:0012506","GO:0012506","vesicle membrane","41/933","332/23436",1.40154605123548e-10,3.43098473342446e-09,1.97691758805847e-09,"13002/12313/20527/109552/12725/12315/18197/19325/68581/20972/66237/18484/20980/58244/68365/20404/67898/100226/56334/11938/54161/67602/19339/14800/20979/219024/381677/64051/56807/67300/59021/74325/216549/64011/72003/14784/15893/20661/229521/19326/19349",41
"GO:0030659","GO:0030659","cytoplasmic vesicle membrane","39/933","306/23436",1.54444999140633e-10,3.63539767207951e-09,2.09469938105717e-09,"13002/12313/20527/109552/12725/12315/18197/19325/68581/20972/66237/18484/20980/58244/68365/20404/67898/100226/56334/54161/67602/19339/14800/20979/219024/381677/64051/56807/67300/59021/74325/216549/64011/72003/15893/20661/229521/19326/19349",39
"GO:0043204","GO:0043204","perikaryon","25/933","137/23436",1.70741725722439e-10,3.87014578304195e-09,2.22996016050749e-09,"13807/26395/76709/57138/18537/52882/26419/54003/23984/52897/18484/14645/15444/52822/109648/19259/12424/26398/14800/18585/18619/16500/18212/12323/26413",25
"GO:0043679","GO:0043679","axon terminus","29/933","183/23436",2.08995165049825e-10,4.56803717894618e-09,2.63208196585306e-09,"109552/12725/76709/11972/19052/14718/19275/14645/18645/11461/109648/19339/12424/12669/14225/14800/66860/23969/232975/26431/18619/16485/18751/18212/11465/16531/229521/14415/18951",29
"GO:0098589","GO:0098589","membrane region","42/933","377/23436",2.02832564467401e-09,4.28046653289826e-08,2.4663850851753e-08,"22154/19088/20527/13807/18747/12387/17762/67972/19052/19084/224129/11820/72393/12504/54393/110355/11947/16412/11931/20614/14683/53378/100226/18762/11518/11461/11941/66508/20866/14758/11739/17999/19087/13138/12805/19762/19229/16531/26413/22142/276770/19122",42
"GO:0045121","GO:0045121","membrane raft","41/933","364/23436",2.2825653268744e-09,4.65643326682379e-08,2.68301538422079e-08,"22154/19088/20527/13807/18747/12387/17762/67972/19052/19084/224129/11820/72393/12504/54393/110355/11947/16412/11931/20614/14683/53378/100226/18762/11518/11461/11941/66508/20866/14758/11739/17999/19087/13138/12805/19762/19229/16531/26413/22142/19122",41
"GO:0098857","GO:0098857","membrane microdomain","41/933","365/23436",2.47536572699858e-09,4.88685104813913e-08,2.81578104768938e-08,"22154/19088/20527/13807/18747/12387/17762/67972/19052/19084/224129/11820/72393/12504/54393/110355/11947/16412/11931/20614/14683/53378/100226/18762/11518/11461/11941/66508/20866/14758/11739/17999/19087/13138/12805/19762/19229/16531/26413/22142/19122",41
"GO:0099240","GO:0099240","intrinsic component of synaptic membrane","32/933","244/23436",3.35717049396326e-09,6.42058856970473e-08,3.69951353775557e-08,"20527/12725/330814/260297/67972/11540/12330/52882/20273/54393/12794/16412/20614/19277/11941/234267/54725/29873/12669/14800/269060/66340/17967/232975/16485/246317/12805/18213/74342/16531/66673/229521",32
"GO:0016469","GO:0016469","proton-transporting two-sector ATPase complex","14/933","49/23436",4.19586842000197e-09,7.78142870618546e-08,4.48362335151725e-08,"11950/11951/11966/11972/228033/11973/73834/66237/11947/108664/66290/76252/11964/67942",14
"GO:0042734","GO:0042734","presynaptic membrane","28/933","198/23436",5.96586255178247e-09,1.07385525932085e-07,6.18750450417068e-08,"12387/330814/67972/11540/12330/52882/20273/54393/20910/20614/11941/234267/54725/12669/18190/14800/18717/20979/66340/17967/232975/67300/74325/16485/12805/16531/18191/229521",28
"GO:0048786","GO:0048786","presynaptic active zone","18/933","92/23436",1.95554346098562e-08,3.41940742320914e-07,1.97024679527875e-07,"12387/12261/67972/11540/12330/11820/20273/20910/20614/11941/234267/19339/216831/64051/18212/16531/229521/14415",18
"GO:0031256","GO:0031256","leading edge membrane","23/933","149/23436",2.55078521431415e-08,4.33633486433405e-07,2.49857616022e-07,"11789/76709/12540/17756/57138/17762/67972/11540/13823/54393/16412/18720/15444/57436/382253/216831/76499/193385/13627/66797/23969/16500/57028",23
"GO:0099522","GO:0099522","region of cytosol","12/933","40/23436",2.94555414578386e-08,4.77492797757962e-07,2.75129149034945e-07,"26556/15384/94090/12322/108100/20404/23988/17999/13138/18754/18751/77531",12
"GO:0099699","GO:0099699","integral component of synaptic membrane","29/933","226/23436",2.96482456124225e-08,4.77492797757962e-07,2.75129149034945e-07,"20527/12725/330814/260297/67972/11540/12330/20273/54393/12794/16412/19277/11941/234267/54725/29873/12669/14800/269060/66340/17967/232975/16485/246317/18213/74342/16531/66673/229521",29
"GO:0031300","GO:0031300","intrinsic component of organelle membrane","40/933","384/23436",3.2506317605267e-08,5.07254114249658e-07,2.92277482410794e-07,"13002/12317/12725/57437/66437/14950/14232/19325/69019/16432/59049/20972/69029/14731/28185/66237/65113/20250/20980/58244/68365/18632/100226/54208/20866/67391/19339/18554/20979/64051/56807/223697/59021/66048/103172/72003/229521/14705/19326/19349",40
"GO:0098791","GO:0098791","Golgi apparatus subcompartment","33/933","282/23436",3.31538636764482e-08,5.07254114249658e-07,2.92277482410794e-07,"320634/20340/268859/70231/57437/68212/18197/19325/19328/66310/18484/58244/68365/76969/20614/14683/56374/18196/19346/245860/54371/76499/18195/14824/18554/76295/56807/74325/11840/216549/11775/15893/56367",33
"GO:0044304","GO:0044304","main axon","17/933","86/23436",4.11423741345636e-08,6.14125194398852e-07,3.53856106163769e-07,"17756/17762/20266/11540/11820/20273/13823/54393/17754/54725/12424/269060/66797/13138/16485/20745/22153",17
"GO:0031984","GO:0031984","organelle subcompartment","34/933","305/23436",6.8371557711579e-08,9.9627126951158e-07,5.74046913117267e-07,"320634/20340/268859/70231/57437/68212/18197/19325/19328/66310/18484/58244/68365/76969/20614/14683/56374/18196/19346/20866/245860/54371/76499/18195/14824/18554/76295/56807/74325/11840/216549/11775/15893/56367",34
"GO:0099568","GO:0099568","cytoplasmic region","28/933","223/23436",8.16443134421802e-08,1.16200743782824e-06,6.69543329329997e-07,"13807/26395/18747/19385/12387/17756/17762/56486/12330/19084/26419/12322/108100/15444/18762/13426/57436/382253/67443/13191/76192/19087/26398/76499/14800/74325/22153/26413",28
"GO:0005790","GO:0005790","smooth endoplasmic reticulum","11/933","36/23436",9.04063795224723e-08,1.25747055153984e-06,7.24548735407373e-07,"109552/12317/17756/56486/22027/12330/71853/104001/319984/74126/67397",11
"GO:0098889","GO:0098889","intrinsic component of presynaptic membrane","20/933","128/23436",1.67175780507492e-07,2.27359061490189e-06,1.31003243204702e-06,"330814/67972/11540/12330/52882/20273/54393/20614/11941/234267/54725/12669/14800/66340/17967/232975/16485/12805/16531/229521",20
"GO:0031253","GO:0031253","cell projection membrane","32/933","293/23436",2.63902450646934e-07,3.51104999556356e-06,2.02305082303714e-06,"11789/76709/12387/17756/57138/17762/18537/67972/11540/13829/13823/57440/54393/16412/18720/15444/14688/14086/56443/57436/382253/76499/193385/234593/13627/66797/23969/14432/74325/16500/18751/57028",32
"GO:0035770","GO:0035770","ribonucleoprotein granule","26/933","209/23436",2.82700705303397e-07,3.68112407756764e-06,2.12104672512067e-06,"22154/16549/15388/19166/18412/17762/27041/19878/80913/26443/53872/56758/269523/11461/13426/78651/233871/67678/226180/23983/233833/67710/22142/58521/64009/233033",26
"GO:0036464","GO:0036464","cytoplasmic ribonucleoprotein granule","25/933","198/23436",3.58879643897554e-07,4.57571545969381e-06,2.63650615582633e-06,"22154/16549/19166/18412/17762/27041/19878/80913/26443/53872/56758/269523/11461/13426/78651/233871/67678/226180/23983/233833/67710/22142/58521/64009/233033",25
"GO:1990351","GO:1990351","transporter complex","33/933","315/23436",4.50998149223447e-07,5.63287484336224e-06,3.24563651965317e-06,"12313/11951/12298/228033/20266/12315/12295/30056/69029/20273/12794/11931/56177/20614/14658/18578/56273/14400/11938/76192/244723/14800/66797/232975/399548/16485/16500/70357/19229/13483/67942/16531/72821",33
"GO:0016607","GO:0016607","nuclear speck","33/933","317/23436",5.21004437505119e-07,6.37709431506265e-06,3.67445234872031e-06,"66070/18747/17260/21427/67996/12298/17762/53817/20384/56215/74022/14312/93687/11800/170791/18720/15441/22185/19647/66995/233871/66880/72693/104418/71529/216825/268420/230753/70350/23983/66231/18148/21761",33
"GO:0030175","GO:0030175","filopodium","16/933","91/23436",5.54232447471806e-07,6.65078936966167e-06,3.83215417756564e-06,"17756/73340/11820/16412/329165/20614/52822/14086/234267/193385/56013/13138/14432/12631/22152/494448",16
"GO:0098936","GO:0098936","intrinsic component of postsynaptic membrane","23/933","178/23436",6.92654036099426e-07,7.99403109977135e-06,4.60612387069729e-06,"12725/260297/11540/12330/52882/20273/54393/12794/16412/19277/11941/54725/29873/12669/14800/269060/17967/16485/246317/12805/18213/74342/66673",23
"GO:0005802","GO:0005802","trans-Golgi network","26/933","219/23436",7.05355685273943e-07,7.99403109977135e-06,4.60612387069729e-06,"320634/268859/18197/19325/19328/66310/18484/58244/68365/76969/20614/14683/18196/19346/245860/54371/76499/14824/18554/76295/56807/74325/11840/216549/11775/56367",26
"GO:0034703","GO:0034703","cation channel complex","26/933","219/23436",7.05355685273943e-07,7.99403109977135e-06,4.60612387069729e-06,"12313/11951/12298/228033/20266/12315/12295/69029/20273/12794/56177/20614/18578/76192/244723/14800/66797/399548/16485/16500/70357/19229/13483/67942/16531/72821",26
"GO:0055037","GO:0055037","recycling endosome","20/933","141/23436",8.26574639467888e-07,9.19752144280632e-06,5.29956945878933e-06,"19325/11820/19328/57440/11302/58244/68365/14683/100226/18196/19384/13426/245860/215445/76295/56807/73689/229521/22142/19326",20
"GO:0030285","GO:0030285","integral component of synaptic vesicle membrane","11/933","45/23436",1.09990368748969e-06,1.20203760132802e-05,6.92608525017003e-06,"12725/20972/66237/20980/58244/100226/20979/64051/56807/72003/229521",11
"GO:0032838","GO:0032838","plasma membrane bounded cell projection cytoplasm","22/933","171/23436",1.29506864302328e-06,1.39049475356184e-05,8.01196667428991e-06,"26395/18747/19385/17756/17762/56486/12330/19084/26419/12322/108100/15444/13426/57436/382253/67443/76192/19087/26398/14800/22153/26413",22
"GO:0005952","GO:0005952","cAMP-dependent protein kinase complex","6/933","11/23436",1.5244094669217e-06,1.60851481682082e-05,9.26818822901575e-06,"19088/18749/18747/19084/19085/19087",6
"GO:1902495","GO:1902495","transmembrane transporter complex","31/933","308/23436",2.33673909847064e-06,2.42387174282039e-05,1.39662372522331e-05,"12313/11951/12298/228033/20266/12315/12295/69029/20273/12794/11931/56177/20614/14658/18578/14400/11938/76192/244723/14800/66797/232975/399548/16485/16500/70357/19229/13483/67942/16531/72821",31
"GO:0099523","GO:0099523","presynaptic cytosol","8/933","24/23436",2.55013241651801e-06,2.60113506484837e-05,1.49876203426936e-05,"15384/94090/12322/108100/20404/18754/18751/77531",8
"GO:0010008","GO:0010008","endosome membrane","24/933","207/23436",2.84753696941826e-06,2.85687315620324e-05,1.64611714366716e-05,"22201/66626/11749/54198/18197/17775/19328/57440/228359/18196/266781/66508/116733/18717/219024/215445/65112/75608/56807/66700/11852/19326/19349/66914",24
"GO:0005774","GO:0005774","vacuolar membrane","21/933","166/23436",2.94645951151828e-06,2.90844067911159e-05,1.6758301126632e-05,"22201/66626/11972/75909/11749/56486/17168/17775/66237/68724/17957/57436/67443/116733/108664/14824/219024/66290/11964/68441/19349",21
"GO:0098982","GO:0098982","GABA-ergic synapse","16/933","103/23436",3.05818052764427e-06,2.97080394114015e-05,1.71176353677666e-05,"12725/12261/67972/54393/14658/14400/19277/11941/18479/29873/60596/64051/13138/14432/74342/18191",16
"GO:0099056","GO:0099056","integral component of presynaptic membrane","17/933","116/23436",3.44874930731615e-06,3.29786652512107e-05,1.90021549005084e-05,"330814/67972/11540/12330/20273/54393/11941/234267/54725/12669/14800/66340/17967/232975/16485/16531/229521",17
"GO:0033176","GO:0033176","proton-transporting V-type ATPase complex","8/933","25/23436",3.61950003159398e-06,3.40789849128541e-05,1.96361540175544e-05,"11966/11972/73834/66237/108664/66290/76252/11964",8
"GO:0000139","GO:0000139","Golgi membrane","26/933","239/23436",3.67631285088947e-06,3.40894464355205e-05,1.96421818986917e-05,"20340/74763/12540/56398/70231/57437/19324/18197/104001/19328/65113/58244/76969/14683/18196/54161/19346/54371/18554/65112/56807/18754/59021/11840/216549/15893",26
"GO:0099055","GO:0099055","integral component of postsynaptic membrane","21/933","169/23436",3.92987976994711e-06,3.58968122269796e-05,2.06835777365638e-05,"12725/260297/11540/12330/20273/54393/12794/16412/19277/11941/54725/29873/12669/14800/269060/17967/16485/246317/18213/74342/66673",21
"GO:0098993","GO:0098993","anchored component of synaptic vesicle membrane","7/933","19/23436",5.12909987249097e-06,4.61618988524187e-05,2.6598273332577e-05,"13002/19325/68365/19339/59021/19326/19349",7
"GO:0098562","GO:0098562","cytoplasmic side of membrane","21/933","180/23436",1.06197180814998e-05,9.41922821141722e-05,5.42731587689159e-05,"103742/66626/17762/14950/67972/14706/73340/14680/20614/14683/19055/14688/11938/14681/52637/75608/67792/14708/70357/19229/494448",21
"GO:0031301","GO:0031301","integral component of organelle membrane","32/933","349/23436",1.13817959426968e-05,9.95094159561495e-05,5.73368667789991e-05,"12317/12725/66437/14950/14232/69019/16432/59049/20972/69029/14731/28185/66237/65113/20250/20980/58244/18632/100226/54208/20866/67391/18554/20979/64051/56807/223697/66048/103172/72003/229521/14705",32
"GO:0015629","GO:0015629","actin cytoskeleton","40/933","487/23436",1.37229799949378e-05,0.000118288221928196,6.8157128218001e-05,"76709/17756/56486/67252/69635/26419/13829/69612/108100/329165/20614/23897/12331/12345/18762/231148/11518/11461/14086/56443/11674/18479/72042/13191/50876/22003/14457/13627/56013/56737/235431/110380/12631/242894/15381/11465/18951/330319/17904/57028",40
"GO:0034702","GO:0034702","ion channel complex","28/933","293/23436",1.86762490766125e-05,0.000158748117151206,9.14699333430584e-05,"12313/11951/12298/228033/20266/12315/12295/69029/20273/12794/56177/20614/14658/18578/14400/76192/244723/14800/66797/399548/16485/16500/70357/19229/13483/67942/16531/72821",28
"GO:0005769","GO:0005769","early endosome","26/933","263/23436",2.04449599641573e-05,0.000171401582165264,9.87608015572127e-05,"320634/12725/26395/11972/54198/19324/18197/11820/28006/69024/58244/68365/20404/18196/266781/116733/65112/66797/72296/66700/11852/18212/26413/20661/69368/66914",26
"GO:0044327","GO:0044327","dendritic spine head","6/933","16/23436",2.22558665300449e-05,0.000184062031302534,0.000106055693990968,"52882/15444/232975/64011/19049/64009",6
"GO:0005798","GO:0005798","Golgi-associated vesicle","17/933","136/23436",2.95924365915887e-05,0.000241474282587364,0.000139136368535891,"103694/68581/16432/11820/68365/14683/67898/56334/54161/29873/23969/67300/74325/11840/216549/64011/20661",17
"GO:0030027","GO:0030027","lamellipodium","19/933","165/23436",3.30904450444595e-05,0.000266455434858865,0.000153530393322531,"11789/76709/12387/11820/329165/20614/23897/18720/12345/52822/14086/18479/56013/13138/104418/12631/19229/22152/57028",19
"GO:0098858","GO:0098858","actin-based cell projection","22/933","209/23436",3.3524621706099e-05,0.000266455434858865,0.000153530393322531,"11966/12387/17756/11973/18472/73340/11820/16412/329165/20614/52822/14086/234267/17999/193385/56013/13138/14432/11964/12631/22152/494448",22
"GO:0030135","GO:0030135","coated vesicle","20/933","181/23436",3.77586916630142e-05,0.000296260503817496,0.000170703936668148,"320634/103694/54198/68581/51789/11820/68365/14683/23897/67898/56334/54161/67602/23969/67300/74325/11840/216549/64011/20661",20
"GO:0043292","GO:0043292","contractile fiber","23/933","226/23436",3.8298250038493e-05,0.000296690240804528,0.000170951549139176,"109552/17260/12387/26556/26443/20273/11636/19055/18578/12345/231148/11674/18479/50876/22003/14225/56424/13138/11840/12569/69807/11465/64009",23
"GO:0005911","GO:0005911","cell-cell junction","36/933","441/23436",4.14511842036201e-05,0.000314962369138549,0.00018147986525871,"22201/19158/22342/11789/12540/12387/11749/22629/20266/11820/13823/30960/16412/11931/329165/19055/12345/18762/11938/14086/319352/18479/54725/216805/319387/64051/17967/13138/71529/110380/399548/12631/14784/93724/93706/57028",36
"GO:0030016","GO:0030016","myofibril","22/933","212/23436",4.16861959153963e-05,0.000314962369138549,0.00018147986525871,"109552/17260/12387/26556/26443/20273/11636/19055/18578/12345/231148/11674/18479/50876/22003/14225/56424/13138/11840/69807/11465/64009",22
"GO:0045335","GO:0045335","phagocytic vesicle","13/933","89/23436",4.95447383202541e-05,0.000369772925024336,0.000213061454907383,"12725/12540/54198/19328/58244/20910/68365/100226/219024/11465/229521/19326/19349",13
"GO:0099059","GO:0099059","integral component of presynaptic active zone membrane","7/933","26/23436",5.24471498105538e-05,0.000386718743181433,0.000222825557216684,"67972/12330/20273/11941/234267/16531/229521",7
"GO:0001726","GO:0001726","ruffle","17/933","144/23436",6.1723569252138e-05,0.000449700290265577,0.000259115234329151,"19158/11789/11966/76709/17756/16412/228359/14683/18720/14086/18479/382253/14457/76499/13627/23969/57028",17
"GO:1905368","GO:1905368","peptidase complex","13/933","92/23436",7.04991888961135e-05,0.000507594160052017,0.000292473415234651,"21762/19166/69077/26443/69019/22215/59029/269523/23996/216825/101206/26442/19192",13
"GO:0032589","GO:0032589","neuron projection membrane","11/933","68/23436",7.20542113730176e-05,0.000512757876282404,0.000295448724724124,"57138/17762/67972/11540/13823/54393/15444/57436/193385/66797/16500",11
"GO:0005874","GO:0005874","microtubule","34/933","420/23436",7.90537343143303e-05,0.000556102131038737,0.000320423484516644,"22154/26395/11789/17756/17762/56486/18472/16593/22143/212307/108100/22145/227634/13427/17754/70762/77521/13426/57436/232944/20866/67117/67443/13191/76499/72205/72296/110380/67300/102747/22151/22152/22153/22142",34
"GO:0048787","GO:0048787","presynaptic active zone membrane","9/933","47/23436",8.42936934732018e-05,0.000586224322790904,0.000337779752554098,"67972/12330/20273/20910/20614/11941/234267/16531/229521",9
"GO:0009898","GO:0009898","cytoplasmic side of plasma membrane","18/933","163/23436",9.14741577415751e-05,0.000629013309413977,0.000362434569407778,"103742/17762/67972/14706/73340/14680/20614/14683/19055/14688/11938/14681/75608/67792/14708/70357/19229/494448",18
"GO:0044305","GO:0044305","calyx of Held","7/933","29/23436",0.000112109598891526,0.000762345272462376,0.000439259831914166,"11461/232975/26431/16485/18751/11465/18951",7
"GO:0031594","GO:0031594","neuromuscular junction","13/933","97/23436",0.000122585831489065,0.000824423394190198,0.000475028959500716,"13002/18747/19084/20972/11820/16412/20980/64051/69090/18754/12569/20745/22142",13
"GO:0005770","GO:0005770","late endosome","20/933","198/23436",0.00013282109516459,0.00088354902435575,0.000509096875058783,"66626/12725/26395/11749/18197/17775/68365/56374/20318/18196/66508/116733/245860/14824/219024/11840/66700/11852/26413/19349",20
