"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043425","GO:0043425","bHLH transcription factor binding","12/4719","32/22707",0.0222572244427669,0.0687839703327152,0.0436479095056423,"20683/22781/12224/22196/17172/67151/20893/14605/17127/99982/21413/22282",12
"GO:0030515","GO:0030515","snoRNA binding","10/4719","25/22707",0.0223675913881384,0.0689361832945905,0.043744498544533,"71207/56200/66911/27993/66181/68147/245474/216987/27966/20826",10
"GO:0001216","GO:0001216","DNA-binding transcription activator activity","109/4719","440/22707",0.0231429165708076,0.0705492909764246,0.0447681204404337,"23849/20683/17261/18032/20852/60611/54446/217082/20848/14009/12224/17260/13018/22026/18028/104156/104394/15273/20807/11864/22344/13982/22634/15251/15387/54713/21807/21685/15370/71702/18044/224656/26379/21416/20843/12912/93691/20846/20872/98415/11545/26381/320267/24136/11909/17536/67778/16842/18027/22608/17764/14284/12753/17258/17125/18667/22771/17127/18046/230700/17984/16601/238330/14472/21375/72843/225998/107586/11922/15402/18013/269800/13653/18023/15413/18516/20473/68837/20182/17537/11911/23857/272359/77286/207785/77771/58208/56484/50524/270110/17134/50794/18514/16476/16477/21413/18029/17132/12608/22059/13170/22260/20841/17933/20666/68910/16478/237336/269389",109
"GO:0004016","GO:0004016","adenylate cyclase activity","6/4719","12/22707",0.0232662555347783,0.0705492909764246,0.0447681204404337,"432530/210044/11514/224129/11512/54195",6
"GO:0004596","GO:0004596","peptide alpha-N-acetyltransferase activity","6/4719","12/22707",0.0232662555347783,0.0705492909764246,0.0447681204404337,"67877/74763/78689/72117/70646/231713",6
"GO:0017154","GO:0017154","semaphorin receptor activity","6/4719","12/22707",0.0232662555347783,0.0705492909764246,0.0447681204404337,"18186/18845/243743/18844/140570/54712",6
"GO:0031994","GO:0031994","insulin-like growth factor I binding","6/4719","12/22707",0.0232662555347783,0.0705492909764246,0.0447681204404337,"16001/16010/16009/16012/16011/16410",6
"GO:0043121","GO:0043121","neurotrophin binding","6/4719","12/22707",0.0232662555347783,0.0705492909764246,0.0447681204404337,"15114/18553/18550/18212/18213/20661",6
"GO:0003724","GO:0003724","RNA helicase activity","21/4719","66/22707",0.0235302852824941,0.0711586107202504,0.0451547735066912,"13205/52513/67487/53817/56200/338359/72047/13207/13682/20589/192170/13204/67755/101437/13209/72831/106794/104721/27225/67040/13681",21
"GO:0003755","GO:0003755","peptidyl-prolyl cis-trans isomerase activity","13/4719","36/22707",0.0245336307156027,0.073994479805347,0.0469543171590481,"14232/14226/30795/68816/67738/14228/23988/18087/14225/228005/14227/268373/69713",13
"GO:0019209","GO:0019209","kinase activator activity","26/4719","86/22707",0.0246646757554639,0.0741913446724353,0.0470792407402538,"23994/13205/13163/20869/26395/64297/12455/216965/60597/224105/16443/12575/18706/54124/14168/14456/12283/232341/12484/12569/11308/211323/15289/72149/12570/56692",26
"GO:0120014","GO:0120014","phospholipid transfer activity","9/4719","22/22707",0.0254841382160423,0.0762496230973363,0.048385352469381,"83435/66390/18738/20280/19679/69076/71764/71795/244882",9
"GO:0140103","GO:0140103","catalytic activity, acting on a glycoprotein","9/4719","22/22707",0.0254841382160423,0.0762496230973363,0.048385352469381,"17308/218271/269181/107895/103534/268510/217664/59048/330671",9
"GO:0004112","GO:0004112","cyclic-nucleotide phosphodiesterase activity","11/4719","29/22707",0.0257330611550803,0.0767907221770649,0.048728715080631,"19088/12799/19084/18574/23984/19085/18582/18578/18577/19087/18573",11
"GO:0045309","GO:0045309","protein phosphorylated amino acid binding","18/4719","55/22707",0.0260225439591277,0.0774496822846861,0.0491468681911035,"11432/12928/54401/14783/22627/12234/11352/76246/18709/23988/17999/12402/100017/19261/18708/14784/26417/26413",18
"GO:0016757","GO:0016757","transferase activity, transferring glycosyl groups","71/4719","276/22707",0.0270757382886121,0.080372191551459,0.0510013906821502,"14423/20316/60507/16795/11821/14421/66268/20442/17308/218271/54616/13135/20440/235587/240119/74493/19719/15452/14755/269181/11545/67292/13481/58193/83398/22234/230101/13200/56219/103963/20449/387314/21951/20444/16430/68292/19309/74241/110078/212996/224143/26877/234407/381903/107895/103534/231050/233733/80286/56737/66789/66059/26879/233115/268510/72145/217664/381510/108902/59048/319804/15531/14348/330671/20454/56386/20451/14042/207958/13480/108148",71
"GO:0005230","GO:0005230","extracellular ligand-gated ion channel activity","22/4719","71/22707",0.028056936129126,0.0830662046027667,0.0527109174410987,"14395/53623/14809/14394/14399/14799/14409/14802/14810/14658/14397/14400/14812/14396/14402/14800/242443/14803/110886/14811/19229/72961",22
"GO:0022834","GO:0022834","ligand-gated channel activity","38/4719","136/22707",0.0281374615034922,0.0830865355391077,0.0527238187444879,"14395/53623/14809/11951/28240/14394/11749/228033/14399/14799/11418/15165/319984/14409/57340/14802/16519/14810/58869/14658/14397/14400/14812/14396/14402/14800/16525/16524/16511/242443/14803/16520/110886/14811/19229/67942/16531/72961",38
"GO:0015035","GO:0015035","protein disulfide oxidoreductase activity","8/4719","19/22707",0.02886791092218,0.0845792299226469,0.0536710305593504,"56551/69367/73046/93692/50527/22166/73723/72170",8
"GO:0047555","GO:0047555","3',5'-cyclic-GMP phosphodiesterase activity","8/4719","19/22707",0.02886791092218,0.0845792299226469,0.0536710305593504,"19088/19084/18574/23984/19085/18582/19087/18573",8
"GO:0070300","GO:0070300","phosphatidic acid binding","8/4719","19/22707",0.02886791092218,0.0845792299226469,0.0536710305593504,"23970/27008/74143/227743/235283/64011/76089/107197",8
"GO:0004709","GO:0004709","MAP kinase kinase kinase activity","10/4719","26/22707",0.0297383327760876,0.0869037289415202,0.0551460765959628,"11836/109880/65964/216965/26406/26404/71751/381921/330177/26408",10
"GO:0022804","GO:0022804","active transmembrane transporter activity","86/4719","343/22707",0.0303008911074658,0.088318876406257,0.0560440798397301,"66144/12728/12725/20511/20512/98660/215999/11972/67863/11303/11974/11740/228875/57138/68267/54411/11973/11975/270066/103098/67972/20503/73834/11732/66335/12892/105727/11307/19765/11984/66237/20496/11947/11931/11305/54338/20515/11747/11416/229706/24060/14664/26372/100561/11938/21366/11941/110891/140919/20523/21855/320707/11739/330836/192663/235574/214601/11928/114143/108664/83704/20516/22348/76376/21871/234076/27425/66290/76252/77031/20927/232975/11932/240332/11964/20541/26874/54403/18674/21854/94249/72961/106068/110893/53881/67952",86
"GO:0016877","GO:0016877","ligase activity, forming carbon-sulfur bonds","13/4719","37/22707",0.0308158581892468,0.0893580669343713,0.0567035139187873,"22201/14081/216739/20916/433256/60525/50790/234664/66663/231380/56451/56459/26569",13
"GO:0051393","GO:0051393","alpha-actinin binding","13/4719","37/22707",0.0308158581892468,0.0893580669343713,0.0567035139187873,"12289/68802/11540/67399/16412/98733/56376/19401/13138/14924/118449/12288/54132",13
"GO:0000339","GO:0000339","RNA cap binding","7/4719","16/22707",0.032391855207751,0.0934476027476806,0.0592985907693382,"66874/68092/13684/230861/69305/239528/73158",7
"GO:0016018","GO:0016018","cyclosporin A binding","7/4719","16/22707",0.032391855207751,0.0934476027476806,0.0592985907693382,"68816/67738/19055/18087/19058/228005/268373",7
"GO:0008276","GO:0008276","protein methyltransferase activity","25/4719","84/22707",0.0327206174034274,0.0941280594412536,0.0597303848638041,"110147/18537/77305/18193/68043/74322/17283/213464/226830/68215/245867/192195/381813/30949/72096/23808/231051/208043/67674/57295/381022/319263/234135/232811/73582",25
"GO:0030295","GO:0030295","protein kinase activator activity","24/4719","80/22707",0.0327946164542665,0.0941280594412536,0.0597303848638041,"23994/13205/13163/20869/26395/64297/12455/216965/60597/224105/12575/18706/54124/14168/14456/12283/232341/12484/12569/11308/211323/15289/72149/12570",24
"GO:0004857","GO:0004857","enzyme inhibitor activity","95/4719","384/22707",0.033071714716174,0.0946824725884373,0.0600821961180826,"19088/12576/13014/59046/12048/56455/56398/268470/66471/26914/21858/17931/21859/104248/14694/71853/19084/24056/11820/110213/12575/20394/50766/54683/11757/19085/20617/18582/20720/114715/13010/18767/74189/20713/16842/100336/13347/20481/57816/69871/19242/19777/18550/14456/12367/19087/23980/219158/18245/18769/241324/216742/107895/76497/51812/11998/56205/231876/217124/52040/30052/66801/104418/18247/76142/11603/207393/328971/69556/66787/114716/232341/66259/320415/232400/66849/59025/109050/192231/78709/73047/232947/72902/11983/218194/20745/18148/14433/20719/15381/19049/665775/65019/329251/20733",95
"GO:0016829","GO:0016829","lyase activity","49/4719","184/22707",0.0333355122886175,0.0951960958520519,0.0604081235343368,"27364/13202/13807/73139/20397/432530/23801/11992/210044/11514/11429/224129/11512/320951/14718/77622/108037/69634/18484/14194/66447/14417/69065/12349/54195/230099/15356/57320/67054/109264/11674/22276/12354/76459/71881/57874/11792/54375/74134/12319/74091/68636/72605/67883/433182/353204/231086/56738/14415",49
"GO:0004129","GO:0004129","cytochrome-c oxidase activity","9/4719","23/22707",0.034333278850106,0.0970625026138334,0.061592480195415,"12858/20463/17992/66142/12857/12866/12868/12861/12859",9
"GO:0015002","GO:0015002","heme-copper terminal oxidase activity","9/4719","23/22707",0.034333278850106,0.0970625026138334,0.061592480195415,"12858/20463/17992/66142/12857/12866/12868/12861/12859",9
"GO:0016676","GO:0016676","oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor","9/4719","23/22707",0.034333278850106,0.0970625026138334,0.061592480195415,"12858/20463/17992/66142/12857/12866/12868/12861/12859",9
"GO:0030506","GO:0030506","ankyrin binding","9/4719","23/22707",0.034333278850106,0.0970625026138334,0.061592480195415,"80297/12289/20742/319504/18810/11928/67300/20541/100505386",9
"GO:0000340","GO:0000340","RNA 7-methylguanosine cap binding","6/4719","13/22707",0.0357467658467999,0.0985876573965533,0.0625602902479061,"66874/68092/13684/69305/239528/73158",6
"GO:0001054","GO:0001054","RNA polymerase I activity","6/4719","13/22707",0.0357467658467999,0.0985876573965533,0.0625602902479061,"66420/245841/20018/66136/66491/20016",6
"GO:0002161","GO:0002161","aminoacyl-tRNA editing activity","6/4719","13/22707",0.0357467658467999,0.0985876573965533,0.0625602902479061,"328092/107045/66044/67939/102436/105148",6
"GO:0004659","GO:0004659","prenyltransferase activity","6/4719","13/22707",0.0357467658467999,0.0985876573965533,0.0625602902479061,"14272/14137/14593/52014/71883/19352",6
"GO:0017017","GO:0017017","MAP kinase tyrosine/serine/threonine phosphatase activity","6/4719","13/22707",0.0357467658467999,0.0985876573965533,0.0625602902479061,"56405/67603/19252/18218/75219/235584",6
"GO:0031748","GO:0031748","D1 dopamine receptor binding","6/4719","13/22707",0.0357467658467999,0.0985876573965533,0.0625602902479061,"13385/14683/18195/232975/320129/19049",6
"GO:0033130","GO:0033130","acetylcholine receptor binding","6/4719","13/22707",0.0357467658467999,0.0985876573965533,0.0625602902479061,"217379/13385/17069/23936/67830/320360",6
"GO:0036312","GO:0036312","phosphatidylinositol 3-kinase regulatory subunit binding","6/4719","13/22707",0.0357467658467999,0.0985876573965533,0.0625602902479061,"13982/22433/69601/18709/12402/18708",6
"GO:0052744","GO:0052744","phosphatidylinositol monophosphate phosphatase activity","6/4719","13/22707",0.0357467658467999,0.0985876573965533,0.0625602902479061,"19211/104015/20975/77116/54384/101490",6
"GO:0099626","GO:0099626","voltage-gated calcium channel activity involved in regulation of presynaptic cytosolic calcium levels","6/4719","13/22707",0.0357467658467999,0.0985876573965533,0.0625602902479061,"12289/12298/111173/207777/12286/17357",6
"GO:0051019","GO:0051019","mitogen-activated protein kinase binding","12/4719","34/22707",0.0359774268758866,0.0989817988195125,0.062810398653666,"17164/17966/57783/53892/70834/19252/19271/29819/23980/26416/14886/223922",12
"GO:1901681","GO:1901681","sulfur compound binding","64/4719","250/22707",0.0375898108604242,0.10188787723247,0.0646544946977229,"14866/15191/227290/11803/19280/16956/22680/18738/11749/11370/211347/72780/14219/18293/22017/23986/14180/56335/20356/54003/14167/14314/11820/22240/18563/22340/14169/18186/14768/20720/13167/56348/11747/20280/15356/19934/70025/21814/19242/21366/381813/56330/18553/11804/19268/235130/75735/75612/18133/230967/17967/232975/11603/65079/237847/19944/68169/239405/211187/338352/14862/77018/231086/11364",64
"GO:0008138","GO:0008138","protein tyrosine/serine/threonine phosphatase activity","13/4719","38/22707",0.0381834727820165,0.10188787723247,0.0646544946977229,"72349/19211/56405/67603/19252/68606/80915/245857/18218/231637/75219/235584/105352",13
"GO:0016409","GO:0016409","palmitoyltransferase activity","13/4719","38/22707",0.0381834727820165,0.10188787723247,0.0646544946977229,"72881/56418/57437/268656/75965/66980/14645/68268/102193/224454/208884/71146/27801",13
"GO:0010857","GO:0010857","calcium-dependent protein kinase activity","5/4719","10/22707",0.0382079539621764,0.10188787723247,0.0646544946977229,"17164/17347/12322/18750/18752",5
"GO:0015368","GO:0015368","calcium:cation antiporter activity","5/4719","10/22707",0.0382079539621764,0.10188787723247,0.0646544946977229,"110891/76376/20541/94249/110893",5
"GO:0019869","GO:0019869","chloride channel inhibitor activity","5/4719","10/22707",0.0382079539621764,0.10188787723247,0.0646544946977229,"20907/53331/53612/75607/232341",5
"GO:0031628","GO:0031628","opioid receptor binding","5/4719","10/22707",0.0382079539621764,0.10188787723247,0.0646544946977229,"110355/14683/16183/14681/18619",5
"GO:0043208","GO:0043208","glycosphingolipid binding","5/4719","10/22707",0.0382079539621764,0.10188787723247,0.0646544946977229,"19156/76686/16183/17136/65079",5
"GO:0043995","GO:0043995","histone acetyltransferase activity (H4-K5 specific)","5/4719","10/22707",0.0382079539621764,0.10188787723247,0.0646544946977229,"76719/69612/15161/51812/228829",5
"GO:0043996","GO:0043996","histone acetyltransferase activity (H4-K8 specific)","5/4719","10/22707",0.0382079539621764,0.10188787723247,0.0646544946977229,"76719/69612/15161/51812/228829",5
"GO:0046972","GO:0046972","histone acetyltransferase activity (H4-K16 specific)","5/4719","10/22707",0.0382079539621764,0.10188787723247,0.0646544946977229,"76719/69612/15161/51812/228829",5
"GO:0098505","GO:0098505","G-rich strand telomeric DNA binding","5/4719","10/22707",0.0382079539621764,0.10188787723247,0.0646544946977229,"68275/53379/69917/21750/57321",5
"GO:0140312","GO:0140312","cargo adaptor activity","5/4719","10/22707",0.0382079539621764,0.10188787723247,0.0646544946977229,"11772/21766/13854/100017/11771",5
"GO:0016887","GO:0016887","ATPase activity","102/4719","418/22707",0.0394107397351992,0.104513343653672,0.0663205241549991,"11950/13205/53895/66043/52513/14884/16573/98660/56455/20479/67979/16560/11303/56249/21974/67487/216848/27041/53817/67972/56200/338359/68097/16570/72047/13207/78455/16562/77579/19179/217716/78903/67089/54152/16564/13682/11957/28080/11307/17685/66237/20589/67155/11947/11946/192170/11949/67459/11931/16574/27377/30931/14828/11305/13427/67059/16569/18645/269523/11426/16559/19181/57434/13204/67755/54343/11941/23996/71960/101437/109145/16582/116733/13209/72831/68142/18195/106794/104721/215951/57423/27425/224742/66290/71820/231912/27225/66923/214987/66962/56495/67040/26874/71389/19646/50755/13681/16561/107932/16572/107239/18861",102
"GO:0043274","GO:0043274","phospholipase binding","8/4719","20/22707",0.0395631185639344,0.104513343653672,0.0663205241549991,"18039/18607/20617/20910/18762/50768/12323/20383",8
"GO:0050321","GO:0050321","tau-protein kinase activity","8/4719","20/22707",0.0395631185639344,0.104513343653672,0.0663205241549991,"17169/56637/13728/104318/232944/70661/75770/606496",8
"GO:0051861","GO:0051861","glycolipid binding","8/4719","20/22707",0.0395631185639344,0.104513343653672,0.0663205241549991,"19156/76686/14731/16183/21838/74840/17136/65079",8
"GO:0015081","GO:0015081","sodium ion transmembrane transporter activity","39/4719","144/22707",0.0417734536904192,0.110094522810264,0.0698621458669086,"14809/20511/20512/98660/28240/20266/103098/11418/15165/12892/20273/20496/11931/54338/20515/229706/15168/14664/21366/110891/11928/14800/16525/94220/20516/76376/77031/232975/11932/240332/20541/20269/54403/94249/72821/72961/110876/110893/53881",39
"GO:0015248","GO:0015248","sterol transporter activity","11/4719","31/22707",0.0420712480208671,0.110620903887035,0.0701961689466069,"52857/11303/74309/106326/11307/76303/20280/79196/235283/64291/170460",11
"GO:0005326","GO:0005326","neurotransmitter transmembrane transporter activity","16/4719","50/22707",0.0422301481328762,0.110780481613684,0.0702974314084597,"20511/20512/68267/103098/78830/229706/100434/14664/21366/140919/12889/234595/22348/235415/240332/72961",16
"GO:0000049","GO:0000049","tRNA binding","18/4719","58/22707",0.0434236335269096,0.113383931986931,0.0719494902492655,"66590/27267/328092/66244/28114/20589/67667/66044/230734/71787/56361/19988/85305/73192/26905/13627/105148/20823",18
"GO:0070063","GO:0070063","RNA polymerase binding","18/4719","58/22707",0.0434236335269096,0.113383931986931,0.0719494902492655,"54624/12455/66126/74195/68877/225131/214498/226830/76246/70470/75137/229906/19777/219158/239528/51810/225283/236511",18
"GO:0001786","GO:0001786","phosphatidylserine binding","19/4719","62/22707",0.0437070648157277,0.113590841764388,0.0720807879803879,"53420/11749/13196/20983/54525/20980/80976/19419/12492/14456/20979/79196/235283/72993/14432/60510/15289/229521/266692",19
"GO:0001085","GO:0001085","RNA polymerase II transcription factor binding","21/4719","70/22707",0.0438049788719049,0.113590841764388,0.0720807879803879,"13498/12387/22433/15902/67154/56637/20591/229615/17258/56469/14472/99982/68703/56381/52915/11911/22761/20747/22059/23942/269389",21
"GO:0016597","GO:0016597","amino acid binding","21/4719","70/22707",0.0438049788719049,0.113590841764388,0.0720807879803879,"21823/27364/20512/14661/224826/108037/14645/14417/14810/14658/14583/14812/14719/85305/75747/230967/242443/320415/232087/14811/14415",21
"GO:0001965","GO:0001965","G-protein alpha-subunit binding","12/4719","35/22707",0.0447056268992991,0.11566042922571,0.0733940760297523,"16001/14799/13488/16004/24012/14683/71729/18220/19736/14745/67792/51791",12
"GO:0016675","GO:0016675","oxidoreductase activity, acting on a heme group of donors","9/4719","24/22707",0.0450846232232414,0.115673664402114,0.0734024746112705,"12858/20463/17992/66142/12857/12866/12868/12861/12859",9
"GO:0030371","GO:0030371","translation repressor activity","9/4719","24/22707",0.0450846232232414,0.115673664402114,0.0734024746112705,"12877/19652/67869/19401/19290/12696/225929/19291/233033",9
"GO:0005086","GO:0005086","ARF guanyl-nucleotide exchange factor activity","7/4719","17/22707",0.0454285756472841,0.115673664402114,0.0734024746112705,"19158/72318/215821/234353/232227/73728/99371",7
"GO:0005237","GO:0005237","inhibitory extracellular ligand-gated ion channel activity","7/4719","17/22707",0.0454285756472841,0.115673664402114,0.0734024746112705,"14395/14394/14399/14658/14397/14396/110886",7
"GO:0008308","GO:0008308","voltage-gated anion channel activity","7/4719","17/22707",0.0454285756472841,0.115673664402114,0.0734024746112705,"12728/12725/22335/22333/22334/67549/26372",7
"GO:0030275","GO:0030275","LRR domain binding","7/4719","17/22707",0.0454285756472841,0.115673664402114,0.0734024746112705,"20869/56321/71702/16653/17967/11911/110876",7
"GO:0034185","GO:0034185","apolipoprotein binding","7/4719","17/22707",0.0454285756472841,0.115673664402114,0.0734024746112705,"11303/16956/17762/12330/22359/15510/16975",7
"GO:0051539","GO:0051539","4 iron, 4 sulfur cluster binding","13/4719","39/22707",0.0467161173548099,0.118417483991518,0.0751436068628522,"67680/226646/74316/11429/66383/227197/66841/79464/109006/17995/237926/225887/56738",13
"GO:0098631","GO:0098631","cell adhesion mediator activity","13/4719","39/22707",0.0467161173548099,0.118417483991518,0.0751436068628522,"68802/319504/17470/12565/16412/269116/114873/20320/19261/68810/19045/241568/16423",13
"GO:0018024","GO:0018024","histone-lysine N-methyltransferase activity","14/4719","43/22707",0.0482180605254465,0.121950610476914,0.0773856057524277,"110147/77305/18193/74322/17283/213464/226830/192195/23808/231051/208043/381022/234135/232811",14
"GO:0004114","GO:0004114","3',5'-cyclic-nucleotide phosphodiesterase activity","10/4719","28/22707",0.0492874842658736,0.124098844312289,0.0787488000488583,"19088/19084/18574/23984/19085/18582/18578/18577/19087/18573",10
"GO:0005520","GO:0005520","insulin-like growth factor binding","10/4719","28/22707",0.0492874842658736,0.124098844312289,0.0787488000488583,"16001/16010/14219/16009/16012/16004/50766/16011/16410/18133",10
"GO:0005548","GO:0005548","phospholipid transporter activity","16/4719","51/22707",0.0500494606859128,0.125736729741001,0.0797881450390826,"83435/11303/66390/18738/11307/99138/20280/19679/12492/69076/56018/71764/69981/71795/244882/228432",16
"GO:0016278","GO:0016278","lysine N-methyltransferase activity","17/4719","55/22707",0.0505139240688887,0.126340812305336,0.0801714747738227,"110147/77305/18193/68043/74322/17283/213464/226830/192195/72096/23808/231051/208043/381022/234135/232811/73582",17
"GO:0016279","GO:0016279","protein-lysine N-methyltransferase activity","17/4719","55/22707",0.0505139240688887,0.126340812305336,0.0801714747738227,"110147/77305/18193/68043/74322/17283/213464/226830/192195/72096/23808/231051/208043/381022/234135/232811/73582",17
"GO:0005545","GO:0005545","1-phosphatidylinositol binding","6/4719","14/22707",0.0518157528420739,0.128457514738152,0.0815146603414927,"230597/71982/233489/217695/72145/69368",6
"GO:0008432","GO:0008432","JUN kinase binding","6/4719","14/22707",0.0518157528420739,0.128457514738152,0.0815146603414927,"13163/13498/16573/70834/14083/19099",6
"GO:0042043","GO:0042043","neurexin family protein binding","6/4719","14/22707",0.0518157528420739,0.128457514738152,0.0815146603414927,"13385/53378/245537/12876/216856/192167",6
"GO:0099511","GO:0099511","voltage-gated calcium channel activity involved in regulation of cytosolic calcium levels","6/4719","14/22707",0.0518157528420739,0.128457514738152,0.0815146603414927,"12289/12298/111173/207777/12286/17357",6
"GO:0030507","GO:0030507","spectrin binding","11/4719","32/22707",0.0524500222760626,0.129548939147389,0.0822072402204411,"80297/13829/69654/19275/227634/14688/11518/11519/11733/20740/11735",11
"GO:0001091","GO:0001091","RNA polymerase II general transcription initiation factor binding","8/4719","21/22707",0.0526005444410499,0.129548939147389,0.0822072402204411,"13870/21374/59022/13982/68153/51810/21413/22059",8
"GO:0005248","GO:0005248","voltage-gated sodium channel activity","8/4719","21/22707",0.0526005444410499,0.129548939147389,0.0822072402204411,"20266/11418/15165/20273/15168/20269/72821/110876",8
"GO:0008757","GO:0008757","S-adenosylmethionine-dependent methyltransferase activity","39/4719","147/22707",0.0554909328077452,0.136369874089622,0.0865355677313766,"12846/14791/66138/110147/18537/77305/22017/18193/28114/68043/56335/74157/74322/17283/213464/226830/140483/245867/192195/210529/230027/74753/381813/30949/72096/23808/224481/231051/208043/67148/67674/57295/52064/228019/381022/319263/234135/232811/73582",39
"GO:0016651","GO:0016651","oxidoreductase activity, acting on NAD(P)H","23/4719","80/22707",0.0563937938768961,0.138204042140177,0.0876994668302729,"66355/226646/17991/109754/66414/68202/67264/18115/227197/67273/69702/18125/68197/210009/67184/17995/66416/12408/225887/18655/75597/69227/26462",23
"GO:0016859","GO:0016859","cis-trans isomerase activity","13/4719","40/22707",0.0564823257328206,0.138204042140177,0.0876994668302729,"14232/14226/30795/68816/67738/14228/23988/18087/14225/228005/14227/268373/69713",13
"GO:0030159","GO:0030159","signaling receptor complex adaptor activity","9/4719","25/22707",0.0578629536304867,0.140180770899689,0.088953829984872,"70834/26557/100017/210274/243961/50791/51791/27387/18226",9
"GO:0004143","GO:0004143","diacylglycerol kinase activity","5/4719","11/22707",0.0583163946720876,0.140180770899689,0.088953829984872,"56077/380921/217480/104418/227333",5
"GO:0008174","GO:0008174","mRNA methyltransferase activity","5/4719","11/22707",0.0583163946720876,0.140180770899689,0.088953829984872,"56335/74157/210529/67148/228019",5
"GO:0008641","GO:0008641","ubiquitin-like modifier activating enzyme activity","5/4719","11/22707",0.0583163946720876,0.140180770899689,0.088953829984872,"22201/234664/66663/231380/56459",5
"GO:0015165","GO:0015165","pyrimidine nucleotide-sugar transmembrane transporter activity","5/4719","11/22707",0.0583163946720876,0.140180770899689,0.088953829984872,"58246/74102/24060/22232/67843",5
"GO:0043560","GO:0043560","insulin receptor substrate binding","5/4719","11/22707",0.0583163946720876,0.140180770899689,0.088953829984872,"16001/18753/18706/18708/14784",5
"GO:0070181","GO:0070181","small ribosomal subunit rRNA binding","5/4719","11/22707",0.0583163946720876,0.140180770899689,0.088953829984872,"78581/68565/67994/19652/12696",5
"GO:0140104","GO:0140104","molecular carrier activity","5/4719","11/22707",0.0583163946720876,0.140180770899689,0.088953829984872,"11927/57320/70316/12856/68205",5
"GO:0042805","GO:0042805","actinin binding","15/4719","48/22707",0.0584086545415373,0.140180770899689,0.088953829984872,"12289/68802/11540/67399/15387/16412/98733/56376/380928/19401/13138/14924/118449/12288/54132",15
"GO:0032934","GO:0032934","sterol binding","16/4719","52/22707",0.058827348848354,0.140885880044466,0.0894012676653944,"52857/76205/11749/74309/106326/76303/20280/12492/20977/19883/79196/12520/18023/235283/64291/170460",16
"GO:0008375","GO:0008375","acetylglucosaminyltransferase activity","17/4719","56/22707",0.0589736340175133,0.140936989770667,0.089433700115765,"66268/17308/54616/19719/14755/269181/67292/58193/83398/56219/107895/103534/66789/268510/217664/15531/14042",17
"GO:0003774","GO:0003774","motor activity","35/4719","131/22707",0.0611718993632759,0.145881400595719,0.0925712508446148,"360013/74764/16573/56455/16560/68097/16570/16562/77579/16593/54152/16564/16594/69654/269152/16574/13427/16569/16559/71960/67117/16582/13191/23988/71602/17918/234663/244281/71820/105000/67068/16561/64378/16572/17904",35
"GO:0016780","GO:0016780","phosphotransferase activity, for other substituted phosphate groups","7/4719","18/22707",0.061392198873586,0.146097890990306,0.0927086281013513,"74451/67630/27388/52858/214505/212862/28042",7
"GO:0016831","GO:0016831","carboxy-lyase activity","11/4719","33/22707",0.0644119627098184,0.152640113312343,0.0968600943004787,"13202/20397/320951/14718/14417/67054/109264/54375/68636/67883/14415",11
"GO:0017080","GO:0017080","sodium channel regulator activity","11/4719","33/22707",0.0644119627098184,0.152640113312343,0.0968600943004787,"22629/20266/14167/18125/14168/17999/57780/333433/108058/11936/72821",11
"GO:0016853","GO:0016853","isomerase activity","40/4719","153/22707",0.0646018055746367,0.152769049660776,0.0969419128119894,"27364/13202/18648/19215/21974/14232/71853/14226/23801/30795/23986/50527/68177/17850/68816/18453/72157/15510/14827/271842/67738/56361/14228/245474/23988/18087/14225/17319/227682/74134/231912/228005/26384/14227/11364/21969/56351/268373/69713/208715",40
"GO:0072509","GO:0072509","divalent inorganic cation transmembrane transporter activity","12/4719","37/22707",0.0662999930560596,0.156456887379153,0.0992820860562002,"22785/69048/210148/227059/22784/110891/76376/106947/20541/236792/94249/110893",12
"GO:0050998","GO:0050998","nitric-oxide synthase binding","8/4719","22/22707",0.0680956337124829,0.160358820099542,0.101758116524532,"12313/12387/12315/12558/11461/12314/70729/108058",8
"GO:0015179","GO:0015179","L-amino acid transmembrane transporter activity","17/4719","57/22707",0.0683586795967378,0.160642897052334,0.101938381854784,"20511/20512/83429/68267/14057/50934/105727/78830/14664/100561/140919/330836/234595/22348/268706/240332/72961",17
"GO:0004089","GO:0004089","carbonate dehydratase activity","6/4719","15/22707",0.0716206138929627,0.165889224786985,0.105267518528509,"12349/230099/12354/76459/12319/72605",6
"GO:0004697","GO:0004697","protein kinase C activity","6/4719","15/22707",0.0716206138929627,0.165889224786985,0.105267518528509,"18753/18762/18754/18750/18751/18752",6
"GO:0016307","GO:0016307","phosphatidylinositol phosphate kinase activity","6/4719","15/22707",0.0716206138929627,0.165889224786985,0.105267518528509,"108083/117150/18718/18706/18720/18717",6
"GO:0016411","GO:0016411","acylglycerol O-acyltransferase activity","6/4719","15/22707",0.0716206138929627,0.165889224786985,0.105267518528509,"28169/13350/226856/67800/52123/55979",6
"GO:0016594","GO:0016594","glycine binding","6/4719","15/22707",0.0716206138929627,0.165889224786985,0.105267518528509,"27364/14810/14658/14812/230967/242443",6
"GO:0034483","GO:0034483","heparan sulfate sulfotransferase activity","6/4719","15/22707",0.0716206138929627,0.165889224786985,0.105267518528509,"83398/50785/195646/15476/15531/628779",6
